OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY,GlobalID,LAT,LON
2346,2150,1930,RIVIERE DU LOUP,CA,47.833333,-69.516667,145,14242,S,RN,F,N,N,Y,Y,N,P,L,O, ,12,M,Y, ,Y,N,Y,Y, ,N,Y, ,N,Y,N, , , , , , , ,Y, ,Y, , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , ,da3d6824-b3fe-4eda-bc41-cdc3c791a7d9,47.8333333337664,-69.5166666664335
2347,2180,1930,QUEBEC,CA,46.816667,-71.216667,145,14227,M,RN,G,Y,N,Y,Y,N,J,A,F,F,8,L,Y,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,L, ,0ff20fda-2199-48ed-b669-98e0f4d5d747,46.8166666670331,-71.2166666666333
2348,2210,1930,TROIS RIVIERES,CA,46.35,-72.55,145,14223,M,RN,G,N,N,Y,Y,Y,J,J,K,N,0,L,Y,Y,Y,N,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y, , ,Y,Y,N,N,Y, ,Y,Y,Y,Y,Y,Y,C, , ,21043916-946b-4108-92e9-6dd76f6e07c6,46.3500000001,-72.5499999997002
2349,2235,1930,MONTREAL,CA,45.516667,-73.55,145,14206,L,RN,G,N,N,Y, ,Y,J,J,K,K,0,L,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,A,M, ,ada03fec-4f0c-4261-8e1c-da87fc1bd52c,45.5166666669332,-73.5500000003997
2350,2300,2270,VAUDREUIL,CA,45.4,-74.033333,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,354a14d8-827d-4039-a9b1-f02499666312,45.4000000001999,-74.0333333333666
2351,2310,2270,OKA SUR LE LAC,CA,45.466667,-74.083333,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3d88af83-7fca-4397-9c3c-4f31568037bf,45.4666666670331,-74.0833333332667
2352,2320,2270,HUDSON,CA,45.466667,-74.133333,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,a307dd71-b70c-44ec-9efd-da58f67e7001,45.4666666670331,-74.1333333331668
2353,2330,2270,ST PLACIDE,CA,45.533333,-74.2,SCOR,1510,V,RN,E, , ,Y, , ,P,P,Q, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24ad5b0c-4bab-4049-9fc4-210f3ce87377,45.533333332967,-74.2
2354,2340,2270,ST ANDREWS EAST,CA,45.566667,-74.333333,SCOR,1510,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2101b577-479a-4922-9d86-4557bc094675,45.5666666668333,-74.3333333336664
2355,2350,2270,CARILLON,CA,45.566667,-74.366667,SCOR,1510,V,RN,E, , ,Y, ,Y,P,K,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,fd095b16-c612-49ca-b6db-9e60cdec7b9b,45.5666666668333,-74.3666666666333
2356,2370,2270,CHUTE A BLONDEAU,CA,45.583333,-74.466667,SCOR,1511,V,RN,E, , ,Y, ,Y,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0b1bbd7d-4832-4c25-a1ea-23089589ab2d,45.5833333337664,-74.4666666664335
2357,2380,2270,GRENVILLE,CA,45.633333,-74.6,SCOR,1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0c514086-6398-4d71-94f9-cfe167b198bf,45.6333333336665,-74.6000000000999
2358,2390,2270,HAWKESBURY,CA,45.616667,-74.616667,SCOR,1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55b72e19-69ca-4a9d-b99f-03c29f5ab354,45.6166666667334,-74.616666667033
2359,2400,2270,FASSETT,CA,45.65,-74.866667,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1705df8e-e6e1-41a7-97aa-cbdf03dd8dd8,45.6499999997003,-74.8666666665334
2360,2420,2270,MONTEBELLO,CA,45.65,-74.933333,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,b293246d-2d92-4655-a40b-95a680c7275c,45.6499999997003,-74.9333333333666
2361,2430,2270,PAPINEAUVILLE,CA,45.616667,-75.016667,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,b027c6e3-eab5-4f61-a2e4-43037c75d107,45.6166666667334,-75.0166666662336
2362,2460,2270,THURSO,CA,45.6,-75.233333,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,Q, ,0, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,285b1b80-1f1f-4315-822b-c1ce2151b7cc,45.5999999998002,-75.2333333336664
2363,6000,5860,SYDNEY,CA,46.15,-60.2,145,14310,M,CN,E,N,N,Y,N, ,J,J,J,J,1,L,Y, ,Y,N,Y,Y,Y, ,N,N,N,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B,S,L,e68443ef-b5f9-4b3f-9a8c-679659d38723,46.1499999996004,-60.2000000000999
2364,6020,5860,LOUISBURG,CA,45.916667,-59.966667,145,14125,V,CN,E,N,N,Y,Y, ,L,K,M, ,2,M,Y,N,Y,N,N,Y,Y, ,Y,N,N,Y,Y, ,Y,Y, , ,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , ,b1c92501-013e-4498-8858-d54543a570bd,45.9166666670331,-59.9666666666333
2365,5730,5705,SOURIS HARBOUR,CA,46.35,-62.25,145,14156,S,CB,G,N,N,Y,Y,N,M,M,M, ,2,M,Y,Y,N,N,Y,N,Y,N,N,N,N,Y, , ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N, , , ,N,N,N,N, , , , , ,Y,Y,Y,Y,Y,Y,C, , ,1206d456-dec4-4813-b684-396ffee526ca,46.3500000001,-62.2499999996003
2366,5750,5705,CHARLOTTETOWN,CA,46.233333,-63.133333,145,14162,S,CN,G,N,N,Y,Y,Y,K,K,L,L,3,L,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, , ,N,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, , ,b742a641-e31e-4d86-a4e3-8202d9d8947f,46.2333333333667,-63.1333333335664
2367,5560,5555,DALHOUSIE,CA,48.066667,-66.366667,145,14183,S,OR,F,N,N,Y,Y,N,K,J,K,K,2,L,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y, , ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , , , , ,Y, , , ,Y,Y,Y,Y, , ,C,M, ,a35a336a-6da4-4764-8cc3-ea45d60cd1ee,48.0666666663336,-66.3666666664334
2368,1900,1871,MINGAN,CA,50.283333,-64.016667,145,14260,V,CN,G,N,N,Y,Y,N,A,H,N, ,6,M,Y,Y,N,N,N,N,N, , ,N,N, , , , ,Y, , ,Y, ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,d13bbd13-3a50-4482-8b73-14c4272f7923,50.2833333333667,-64.0166666666333
2369,1955,1930,SEPT ILES,CA,50.2,-66.383333,145,14263,M,RN,G,N,N,Y,Y,N,J,J,E,J,10,L,Y,Y,Y,N,Y,Y, , , ,N,Y, ,N, , , ,Y,Y,Y,Y, , ,Y, , ,Y,Y, ,N,Y,Y, ,Y,Y, , , , , , , ,Y,Y,Y,Y, , ,C, , ,8fec603d-a209-4b6f-aaa0-7b7a9e3d26f7,50.1999999996004,-66.3833333333666
2370,1790,1780,BURGEO,CA,47.6,-57.616667,146,14329,V,CN,G,N,N,Y,Y,N,M,A,N, ,0,M,Y,Y,N,N,N,N,Y, ,Y, ,N,Y,N, , ,Y, , , , ,Y, , , , ,Y, , ,N, , , , , ,Y, , ,Y, ,Y, , , , , , , ,C, , ,94dd4152-9c15-4362-96df-559fe883d791,47.6000000002998,-57.6166666668332
2371,1750,1740,PORT DE ST PIERRE,CA,46.783333,-56.166667,146,14342,S,CB,G,N,N,N, , ,L,G,L,K,2,M,Y,Y,Y,N,Y,Y, , ,Y,N,N,Y,Y, ,Y,Y,Y,Y,Y, ,Y, , , , ,Y,N, ,N,Y, , , , , ,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,C, ,M,8071d327-8176-42c3-b801-e4a870d449a1,46.7833333331669,-56.166666667033
2372,1715,1680,COME BY CHANCE HARBOR,CA,47.8,-54.016667,146,14355,S,OR,P,N,N,Y,Y,N,A,A,G,A,9,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,N, , , ,Y,Y, , ,Y, , , , ,Y, , ,Y, , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y, , ,N, , ,4ff40e93-65e0-47d5-9fab-dea951358a63,47.7999999999001,-54.0166666668331
2376,1525,1410,FORTUNE HARBOR,CA,49.533333,-55.233333,146,14380,S,CN,F,N,Y,Y,Y,N,H,J,N, ,1,M, , ,N,N, ,N,N, , ,N,N,Y,N, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,a81bda24-7df0-44d5-85cb-d00fa2c68577,49.5333333330669,-55.2333333331667
2377,1515,1410,SPRINGDALE,CA,49.5,-56.066667,146,14380,S,CN,N,N,N,Y,Y,N,K,L,K, ,2,M,Y, ,N,N, ,N,Y, , ,N,N,Y,N, ,Y, , , , , ,Y, ,Y, , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , , , , ,aa38123e-0ac4-4eac-8cd7-ea985594cdee,49.5000000001,-56.0666666663336
2380,1430,1410,CONCHE,CA,50.883333,-55.9,146,14404,V,CN,F,N,N,Y,Y,N,A,L,O, ,1,M,Y, ,N,N,N,N,Y, , ,N,N,Y,N, , , , , , , ,Y,Y,Y, , , , , ,N, , , , , , , , , , , , ,Y, , , , , , , , ,18286890-6adf-4f48-8d04-9dd5b6f1d2e8,50.8833333330669,-55.8999999997002
2384,1090,1070,CHURCHILL,CA,58.783333,-94.183333,146,15313,S,RN,F,N,N,Y,Y, ,L,C,J,K,5,L,Y,N,Y,N,Y,Y,Y, , ,N,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N, ,Y, , , ,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,L,c6ea3e0f-c432-4e95-9e6c-96012cae45f8,58.7833333334666,-94.1833333335664
2457,1710,1680,ARGENTIA,CA,47.3,-53.983333,146,14351,M,CN,F,N,N,Y,Y,N,J,B,J,H,2,M,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,N, ,Y,Y,Y,Y,Y, ,Y, , , , ,Y, , ,N,Y, , , , ,Y, ,Y, , , , ,Y,Y,Y,Y, , ,C,M, ,22849f11-a25a-4103-808d-a32b0d8ea901,47.3000000000001,-53.9833333329669
2458,2470,2270,ROCKLAND,CA,45.55,-75.3,SCOR,CA1511,V,RN,E, , ,Y, , ,P,P,Q, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86ef7bde-1894-4536-a5dc-b3ecbbe798ce,45.5499999999001,-75.2999999996003
2459,1431,1410,RODDICKTON,CA,50.866667,-56.133333,146,14404,S,CN,F,N,N,Y,Y,N,A,B,M, ,0, ,Y, ,N,N,N,N,Y, , ,N,N,Y,N, , , , , , , ,Y,Y, , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y, , ,N, , ,2d81d339-d163-4a07-9a39-9cdab93e979d,50.8666666670331,-56.1333333331668
2460,1460,1410,WESTPORT COVE,CA,49.783333,-56.616667,146,14380,V,CN,P,N,N,Y,Y,Y,A,C,N, ,3,M, , ,N,N,N,N,Y, , ,N,N,Y,N, , , , , , , ,Y,N, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,c4fb032f-b9e8-4a2e-80fb-47f585343cc5,49.7833333334666,-56.616666667033
2461,1470,1410,SEAL COVE,CA,49.933333,-56.383333,146,14380,V,CN,G,N,N,Y,Y,N,A,A,N, ,3,M,Y, ,N,N,N,N,N,Y, ,N,N,Y,N, , , , , , , ,Y,N, , , , , , ,N, , , , , , , , , , , , ,Y, , , , , , , , ,c674e746-c584-4ad1-a5f4-c03d45ce3f47,49.9333333331668,-56.3833333335664
2462,1510,1410,LITTLE BAY,CA,49.616667,-56.0,146,14380,V,CN,G,N,N,Y,Y,N,O,M,Q, ,3,M, , ,N,N,N,N,N, , ,N,N,Y,N, , ,Y, , , , ,Y,N, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,bcc438d1-5bbf-496b-b79d-bc50464eb04a,49.6166666668333,-56.0000000003997
2463,1580,1410,TWILLINGATE HARBOR,CA,49.666667,-54.766667,146,14380,V,CN,P,N,N,Y,Y,N,K,J,K, ,0,M,N,N,Y,N,Y,N,Y, , , ,N, , , , , ,Y, ,Y, ,Y, ,Y, , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,N, , ,d3d56755-96e0-4063-99c6-fb0fa384504c,49.6666666667334,-54.7666666662336
2464,1595,1410,BONAVISTA HARBOR,CA,48.65,-53.116667,146,14360,V,CB,G,N,N,Y,Y,N,N,H,N, ,0, ,N,N,N,N,N, ,Y,Y, ,N,N,Y,N, ,Y,Y,Y, , , ,Y, ,Y, , , , , ,N, , , , , , , , , , , , ,Y, , , , , , , ,S,f744a73a-a870-4039-806e-09104720f12e,48.65,-53.1166666668332
2465,1600,1410,CATALINA HARBOR,CA,48.5,-53.083333,146,14360,S,CN,G,N,N,Y,Y,N,L,L,N,N,1,M,Y, ,Y,N,N,N,Y, , ,N,N,Y, , ,Y,Y,Y,Y, , ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y, , , , , , , ,9e89ab2a-eb50-4df9-9993-9c1e402648da,48.5000000002998,-53.0833333329669
2466,1605,1410,PORT UNION,CA,48.5,-53.083333,146,14360,V,CN,G,N,N,Y,N,N,L,L,N, ,0,M,N,N,N,N,N,N,Y, , ,N,N,Y,N, ,Y, ,Y,Y, , ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , , ,Y,Y, , , , , , ,feb7d27e-3456-4539-aae5-d8fa3e3d4adc,48.5000000002998,-53.0833333329669
2467,1611,1410,CLARENVILLE,CA,48.15,-53.95,146,14360,S,CN,G,N,N,Y,N,N,A,H,L,M,1,M,Y,Y,N,N,Y,N,Y, , ,N,N,N, , ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y, , ,N,Y, , , , , ,Y,Y,Y, , , ,Y,Y,Y,Y, , ,D, , ,2981b495-ba50-40a6-b737-2b63364abd1e,48.1500000001,-53.9499999999999
2468,1620,1410,CARBONEAR BAY,CA,47.733333,-53.216667,146,14360,V,CN,F,N,N,Y,N,N,G,F,N,L,0,M,Y,Y,Y,N,N,N,Y,Y, ,N,N,Y,N, ,Y,Y, ,Y, , ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,N, , , , , , ,6fe32b71-6263-4248-87a5-fc148c2bee68,47.7333333330669,-53.2166666666333
2469,1630,1410,HARBOR GRACE,CA,47.683333,-53.216667,146,14360,S,CN,G,N,N,Y,N,N,M,F,M, ,1,M, ,Y,Y,N,Y,N,Y, , ,N,N,Y, , ,Y,Y, ,Y,Y, ,Y, ,Y, , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,C, ,M,a4532908-9a52-4238-b7c8-d4a30e378622,47.6833333331668,-53.2166666666333
2470,1670,1410,ST JOHN'S,CA,47.566667,-52.7,146,14365,S,CN,E,N,N,Y,Y,N,J,G,E,F,1,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L,162bf7e4-7ed6-442e-b650-1a19c3883a95,47.5666666664335,-52.6999999998001
2471,1690,1680,TREPASSEY HARBOR,CA,46.733333,-53.4,146,14360,V,CN,G,Y,N,Y,N,N,J,J,O, ,6,M,Y,N,N,N,N,N,N, , ,N,N,Y,N, , ,Y, , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y, ,Y, , , , , ,0c4a3732-a6a3-42bb-9a09-093072adad97,46.7333333332668,-53.4000000001998
2486,700,545,ATTU,GL,67.95,-53.733333,181,38480,V,CN,F,N,N,Y,Y, ,A,A,O, ,0,M,Y, , ,N, , , , , , ,N, , , , , , , , , , ,Y, , , , ,N, , , , , , , , , , , , , , , , , , , , , , , ,3fca461f-c88e-4e21-9fd3-9bd8ce1849d3,67.9500000001,-53.7333333334665
2495,1000,545,PITUFFIK (THULE AIR BASE),GL,76.533333,-68.866667,181,38343,V,CN,G,N,N,Y,Y,N,A,H,K, ,3,L,Y, ,Y,Y,Y, , ,Y,Y,N,N, , , ,Y, ,Y, , , ,Y,Y, , , ,Y,N, ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, , ,39b9a883-12d2-47d2-9a76-a7035bd26e99,76.5333333330669,-68.8666666668332
2589,670,545,MANIITSOQ,GL,65.416667,-52.916667,181,38528,V,CN,F,Y,Y,Y,Y, ,A,H,L, ,4,M, ,N,N,N,Y, ,Y, ,Y,N,N, , , ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y,N, ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, ,S,897319a1-9721-441f-ac5d-08c68367b052,65.4166666667334,-52.9166666663335
2590,680,545,KANGAMIUT,GL,65.816667,-53.3,181,38528,V,CN,G,N,N,Y,Y, ,K,A,O, ,12,M,Y, ,N,N, , ,Y, , ,N,N, , , , , ,Y, , , ,Y, ,Y, , , ,N, ,N, , , , , , , , , , , , , ,Y, , , , ,C, , ,f810b094-4f1f-404b-bffb-497574238fad,65.8166666668333,-53.3000000003997
2591,690,545,SISIMIUT,GL,66.916667,-53.7,181,38501,S,CN,F,N,N,Y,Y, ,A,A,J, ,4,M,Y, ,N,N,Y,N,Y, ,Y, ,Y, , , , ,Y,Y,Y,Y, ,Y,Y,Y, , ,Y,N, ,N,Y,Y, , , , ,Y, , , , , ,Y,Y, ,Y, , ,B, ,S,c55e6b0d-3ba5-42de-8928-c8c0f919d4ba,66.9166666664336,-53.6999999996003
2593,760,545,AASIAAT,GL,68.7,-52.866667,181,38482,S,CN,G,N,N,Y,Y, ,A,A,L, ,3,M,N, ,N,N,Y,N,Y,Y,Y,N,N, , , , , ,Y, ,Y, ,Y, , , , ,Y,N, ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y, , , ,C, ,S,77568ce6-b0c6-4e10-9dca-0c5980117402,68.7000000003998,-52.8666666664334
2594,840,545,QEQERTARSUAQ,GL,69.233333,-53.533333,181,38461,S,CN,G,N,N,Y,Y, ,A,A,M, ,3,M,Y, ,N,N,Y,N,N,Y,Y,N,Y, , , , , ,Y,Y,Y, ,Y, , , , ,Y,N, ,N,Y,Y, , , , ,Y, , , , , ,Y,Y,N,Y, , ,C, , ,5fec75ac-6acb-4b41-88db-bf702d6a497c,69.2333333332668,-53.5333333329669
2595,870,545,NIAQORNAT,GL,70.8,-53.666667,181,38440,V,OR,F,N,N,Y,Y, ,A,A, , ,0,M,Y, ,N,N,N,N,N,N,N,N,N, , , , , , , , , , ,Y, , , , ,N, ,N, , , , , , , , , , , , , ,Y, , , , , , , ,3e67fbe9-0805-4077-a2ad-755ec578be8d,70.7999999998002,-53.6666666666333
2596,890,545,UUMMANNAQ HARBOR,GL,70.683333,-52.15,181,38441,S,CN,F,N,N,Y,Y, ,L,A,O, ,0,M,Y, ,N,N,Y,N,Y,Y,Y,N,N, , , , , ,Y, ,Y, , ,Y, ,Y, ,Y,N, ,N,Y,Y, , , , ,Y, , , , , ,Y,Y,N, , , ,C, ,S,a3d2bd47-6522-4462-94b0-53a41e00b5f0,70.6833333330669,-52.15
2597,940,545,KAJALLEQ UPERNAVIK,GL,72.15,-55.533333,181,38420,V,CN,F,N,N,Y,Y, ,A,O, , ,5, ,Y,Y, ,N, , ,N, , ,N,N, , , , , , ,Y, , , ,Y,Y, , ,Y,N, ,N, ,Y, , , , ,Y, , , , , , ,N,N,N, , ,C, , ,e02ad4c6-bae9-4d2d-82f2-713a46b2b663,72.1499999998002,-55.5333333334665
2598,960,545,UPERNAVIK,GL,72.766667,-56.15,181,38400,V,CN,F,N,N,Y,Y,N,A,A,O, ,2,M,Y,Y, ,N,Y,N, ,Y,Y,N,N, , , , , ,Y,Y, , ,Y,Y, , , ,Y,N, ,N,Y, , , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, ,S,5d2739a9-8e80-4f9f-88d7-53b779e772f0,72.7666666664336,-56.1500000000999
2599,1020,1010,POND INLET,CA,72.75,-76.75,PAC1,15641,M,OR,P, , ,Y,Y, ,A,A, , ,6, ,Y, , , , , , , , , , , , , ,Y, , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,454da3e4-dfb5-4035-af2b-2b708653129d,72.7500000003998,-76.7500000002997
2600,1035,1010,PADLOPING ISLAND,CA,67.033333,-62.733333,PAC1,CA7180,V,CN,F, ,Y,Y, , ,A,A,P, ,0, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,84146916-c4ee-4c46-ba7f-d29a1fa9a506,67.0333333331669,-62.7333333334665
2601,1040,1010,PANGNIRTUNG,CA,66.133333,-65.75,PAC1,CA7150,V,CN,F, , ,Y,Y, ,A,A, , ,15, , , , , , ,N, ,Y, , , , , , ,Y, , ,Y,Y, , ,Y, ,Y, ,Y, , , ,Y,Y, , , , , , , , , , , , , , , , , , , ,af62aa59-33c2-4805-b8ad-85771995273d,66.1333333331668,-65.7499999998001
2849,18792,18080,GOLD RIVER,CA,49.683333,-126.116667,154,17005,V,RN,F, , , ,Y, , , ,K, ,4,L, , ,Y, ,Y,Y, , , , ,Y,Y,Y, , , ,Y, , , , ,Y, , , , , , ,N, ,Y, , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C, , ,3a5ddb15-b11e-4517-b3ce-3597c97de19a,49.6833333336665,-126.116666666633
2859,2975,2820,CONTRECOUR,CA,45.883333,-73.2,C302,14003,V,RN, , , , ,Y,Y,K, ,M, ,0,L, , , , ,Y, ,Y, , , , ,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y, , , , , , , , , , , , , , , , ,Y, , , , , , ,S,79ad7398-f428-443d-8b79-e538b9e885aa,45.8833333331668,-73.2000000001998
2860,1335,1230,GOOSE BAY,CA,53.366667,-60.3,146,15018,V,CN,P, , ,Y, , ,K, ,N, ,1, , , , ,N,Y,N,Y, , , ,N,Y,Y, , , ,Y, , ,Y,Y, , , , ,Y,Y, , , , , , , , , , , , , , , ,Y,Y, , , , , , ,c9e94f56-ad6a-4dee-9966-e74f7b2b6caa,53.3666666665335,-60.2999999999
2890,20491,20490,TUKTOYAKTUK,CA,69.45,-133.0,CAN,15937,V,CN,F, , ,Y,Y, ,O, ,O,N,1, ,Y, , , ,Y,N,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,A,M, ,0941c532-4577-4518-90b4-8a97028ce254,69.4499999998002,-133.0000000003
2891,20492,20490,POLICE POINT,CA,70.183333,-124.75,CAN,CA7667,V,CN,F, , ,Y,Y, , ,G, , ,2, , , , , , , , , , , , , , , , , , ,Y,Y, , ,Y, , , , , , , , , , , , , , , , , , , ,N,Y,N,N, , , , , ,60bff012-a86d-4b0a-9498-73c40802a08a,70.1833333331668,-124.7499999997
2892,20493,20490,PAULATUK,CA,69.35,-124.083333,CAN,CA7687,S,CN,F, , ,Y,Y, ,Q, , , ,2, ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,fc3d4454-0f7b-4cf5-a489-a6b6f8461895,69.3500000000001,-124.083333333167
2893,20494,20490,PEARCE POINT,CA,69.816667,-122.75,CAN,CA7621,V,CN,G, , ,Y,Y, , ,L, , ,1, ,Y, , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1d483434-b345-403e-9ce2-01f4e092741a,69.8166666669332,-122.7500000001
2894,20495,20490,TYSOE POINT,CA,69.6,-120.75,CAN,CA7621,V,CN,P, , ,Y,Y, , ,G, , ,1, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d4cd0f4a-819d-4ccf-9b0c-dcedc1d43f7f,69.6000000003997,-120.7499999996
